 ######################################################################
 #Data for Case=           6
 #   ALPHA,             N,       ITERATIONS, VW,          UMAX ,       UAVG,           UTAU1,          UTAU2    
  #  9.99999975E-05   10001     10000  8.59000015E+00  8.65456574E+00  7.22947412E+00  3.04514035E-01  4.06349381E-02
 ######################################################################
 # YPAD(I)/H,     U(I)/VW	
  1.23528227E-02  3.90094486E-01
  1.24311366E-02  3.91083471E-01
  1.25094584E-02  3.92079450E-01
  1.25877879E-02  3.93051011E-01
  1.26661253E-02  3.94029417E-01
  1.27444706E-02  3.94984049E-01
  1.28228236E-02  3.95945380E-01
  1.29011845E-02  3.96883559E-01
  1.29795533E-02  3.97828294E-01
  1.30579299E-02  3.98750479E-01
  1.31363143E-02  3.99679082E-01
  1.32147065E-02  4.00585717E-01
  1.32931066E-02  4.01498634E-01
  1.33715146E-02  4.02390147E-01
  1.34499303E-02  4.03287808E-01
  1.35283540E-02  4.04164613E-01
  1.36067854E-02  4.05047435E-01
  1.36852247E-02  4.05909929E-01
  1.37636719E-02  4.06778314E-01
  1.38421269E-02  4.07626882E-01
  1.39205897E-02  4.08481218E-01
  1.39990604E-02  4.09316232E-01
  1.40775389E-02  4.10156893E-01
  1.41560253E-02  4.10978712E-01
  1.42345196E-02  4.11806060E-01
  1.43130216E-02  4.12615030E-01
  1.43915316E-02  4.13429414E-01
  1.44700494E-02  4.14225872E-01
  1.45485750E-02  4.15027630E-01
  1.46271085E-02  4.15811898E-01
  1.47056498E-02  4.16601356E-01
  1.47841990E-02  4.17373747E-01
  1.48627561E-02  4.18151222E-01
  1.49413210E-02  4.18912038E-01
  1.50198937E-02  4.19677834E-01
  1.50984744E-02  4.20427369E-01
  1.51770628E-02  4.21181781E-01
  1.52556592E-02  4.21920317E-01
  1.53342634E-02  4.22663631E-01
  1.54128754E-02  4.23391441E-01
  1.54914954E-02  4.24123932E-01
  1.55701232E-02  4.24841282E-01
  1.56487588E-02  4.25563219E-01
  1.57274023E-02  4.26270364E-01
  1.58060537E-02  4.26982004E-01
  1.58847129E-02  4.27679193E-01
  1.59633800E-02  4.28380786E-01
  1.60420550E-02  4.29068259E-01
  1.61207379E-02  4.29760049E-01
  1.61994286E-02  4.30438038E-01
  1.62781272E-02  4.31120258E-01
  1.63568336E-02  4.31788989E-01
  1.64355479E-02  4.32461867E-01
  1.65142701E-02  4.33121557E-01
  1.65930002E-02  4.33785315E-01
  1.66717381E-02  4.34436176E-01
  1.67504840E-02  4.35091025E-01
  1.68292377E-02  4.35733262E-01
  1.69079992E-02  4.36379409E-01
  1.69867687E-02  4.37013221E-01
  1.70655460E-02  4.37650868E-01
  1.71443312E-02  4.38276446E-01
  1.72231243E-02  4.38905787E-01
  1.73019252E-02  4.39523320E-01
  1.73807341E-02  4.40144542E-01
  1.74595508E-02  4.40754210E-01
  1.75383754E-02  4.41367498E-01
  1.76172079E-02  4.41969476E-01
  1.76960482E-02  4.42575006E-01
  1.77748965E-02  4.43169466E-01
  1.78537526E-02  4.43767411E-01
  1.79326166E-02  4.44354517E-01
  1.80114885E-02  4.44945044E-01
  1.80903683E-02  4.45524958E-01
  1.81692560E-02  4.46108229E-01
  1.82481516E-02  4.46681106E-01
  1.83270551E-02  4.47257279E-01
  1.84059664E-02  4.47823271E-01
  1.84848857E-02  4.48392498E-01
  1.85638128E-02  4.48951752E-01
  1.86427478E-02  4.49514183E-01
  1.87216908E-02  4.50066842E-01
  1.88006416E-02  4.50622619E-01
  1.88796003E-02  4.51168822E-01
  1.89585669E-02  4.51718088E-01
  1.90375414E-02  4.52257969E-01
