 ######################################################################
 #Data for Case=           1
 #   ALPHA,             N,       ITERATIONS, VW,          UMAX ,       UAVG,           UTAU1,          UTAU2    
  #  9.99999975E-05   10001     10000  1.28400002E+01  1.28710286E+01  6.42168367E+00  2.99687893E-01  2.99687893E-01
 ######################################################################
 # YPAD(I)/H,     U(I)/VW	
  1.23528227E-02  2.54043906E-01
  1.24311366E-02  2.54681216E-01
  1.25094584E-02  2.55322911E-01
  1.25877879E-02  2.55948601E-01
  1.26661253E-02  2.56578578E-01
  1.27444706E-02  2.57192976E-01
  1.28228236E-02  2.57811567E-01
  1.29011845E-02  2.58414991E-01
  1.29795533E-02  2.59022513E-01
  1.30579299E-02  2.59615269E-01
  1.31363143E-02  2.60212032E-01
  1.32147065E-02  2.60794415E-01
  1.32931066E-02  2.61380716E-01
  1.33715146E-02  2.61953010E-01
  1.34499303E-02  2.62529136E-01
  1.35283540E-02  2.63091617E-01
  1.36067854E-02  2.63657845E-01
  1.36852247E-02  2.64210778E-01
  1.37636719E-02  2.64767376E-01
  1.38421269E-02  2.65311019E-01
  1.39205897E-02  2.65858244E-01
  1.39990604E-02  2.66392844E-01
  1.40775389E-02  2.66930947E-01
  1.41560253E-02  2.67456743E-01
  1.42345196E-02  2.67985965E-01
  1.43130216E-02  2.68503188E-01
  1.43915316E-02  2.69023762E-01
  1.44700494E-02  2.69532636E-01
  1.45485750E-02  2.70044788E-01
  1.46271085E-02  2.70545528E-01
  1.47056498E-02  2.71049475E-01
  1.47841990E-02  2.71542291E-01
  1.48627561E-02  2.72038244E-01
  1.49413210E-02  2.72523337E-01
  1.50198937E-02  2.73011499E-01
  1.50984744E-02  2.73489065E-01
  1.51770628E-02  2.73969633E-01
  1.52556592E-02  2.74439861E-01
  1.53342634E-02  2.74913026E-01
  1.54128754E-02  2.75376097E-01
  1.54914954E-02  2.75842043E-01
  1.55701232E-02  2.76298136E-01
  1.56487588E-02  2.76757041E-01
  1.57274023E-02  2.77206326E-01
  1.58060537E-02  2.77658363E-01
  1.58847129E-02  2.78101006E-01
  1.59633800E-02  2.78546343E-01
  1.60420550E-02  2.78982503E-01
  1.61207379E-02  2.79421302E-01
  1.61994286E-02  2.79851135E-01
  1.62781272E-02  2.80283552E-01
  1.63568336E-02  2.80707210E-01
  1.64355479E-02  2.81133397E-01
  1.65142701E-02  2.81551024E-01
  1.65930002E-02  2.81971128E-01
  1.66717381E-02  2.82382866E-01
  1.67504840E-02  2.82797030E-01
  1.68292377E-02  2.83203017E-01
  1.69079992E-02  2.83611378E-01
  1.69867687E-02  2.84011746E-01
  1.70655460E-02  2.84414440E-01
  1.71443312E-02  2.84809317E-01
  1.72231243E-02  2.85206473E-01
  1.73019252E-02  2.85595984E-01
  1.73807341E-02  2.85987728E-01
  1.74595508E-02  2.86371995E-01
  1.75383754E-02  2.86758449E-01
  1.76172079E-02  2.87137589E-01
  1.76960482E-02  2.87518873E-01
  1.77748965E-02  2.87893000E-01
  1.78537526E-02  2.88269228E-01
  1.79326166E-02  2.88638452E-01
  1.80114885E-02  2.89009736E-01
  1.80903683E-02  2.89374166E-01
  1.81692560E-02  2.89740614E-01
  1.82481516E-02  2.90100353E-01
  1.83270551E-02  2.90462072E-01
  1.84059664E-02  2.90817222E-01
  1.84848857E-02  2.91174312E-01
  1.85638128E-02  2.91524972E-01
  1.86427478E-02  2.91877534E-01
  1.87216908E-02  2.92223798E-01
  1.88006416E-02  2.92571928E-01
  1.88796003E-02  2.92913890E-01
  1.89585669E-02  2.93257682E-01
  1.90375414E-02  2.93595432E-01
  1.91165238E-02  2.93934978E-01
  1.91955141E-02  2.94268604E-01
  1.92745123E-02  2.94603991E-01
  1.93535185E-02  2.94933578E-01
  1.94325325E-02  2.95264893E-01
  1.95115544E-02  2.95590524E-01
  1.95905842E-02  2.95917851E-01
  1.96696219E-02  2.96239608E-01
  1.97486675E-02  2.96563027E-01
  1.98277210E-02  2.96880987E-01
  1.99067825E-02  2.97200580E-01
  1.99858518E-02  2.97514820E-01
  2.00649290E-02  2.97830662E-01
  2.01440142E-02  2.98141256E-01
  2.02231073E-02  2.98453423E-01
  2.03022082E-02  2.98760444E-01
  2.03813171E-02  2.99069008E-01
  2.04604339E-02  2.99372526E-01
  2.05395586E-02  2.99677559E-01
  2.06186912E-02  2.99977643E-01
