 ######################################################################
 #Data for Case=          13
 #   ALPHA,             N,       ITERATIONS, VW,          UMAX ,       UAVG,           UTAU1,          UTAU2    
  #  9.99999975E-05   10001     10000  1.28400002E+01  2.31831660E+01  2.11110825E+01  9.60041999E-01  5.47100862E-01
 ######################################################################
 # YPAD(I)/H,     U(I)/VW	
  1.23528227E-02  1.11296580E+00
  1.24311366E-02  1.11421208E+00
  1.25094584E-02  1.11546801E+00
  1.25877879E-02  1.11669438E+00
  1.26661253E-02  1.11793012E+00
  1.27444706E-02  1.11913720E+00
  1.28228236E-02  1.12035336E+00
  1.29011845E-02  1.12154174E+00
  1.29795533E-02  1.12273893E+00
  1.30579299E-02  1.12390918E+00
  1.31363143E-02  1.12508796E+00
  1.32147065E-02  1.12624061E+00
  1.32931066E-02  1.12740155E+00
  1.33715146E-02  1.12853711E+00
  1.34499303E-02  1.12968073E+00
  1.35283540E-02  1.13079971E+00
  1.36067854E-02  1.13192651E+00
  1.36852247E-02  1.13302937E+00
  1.37636719E-02  1.13413983E+00
  1.38421269E-02  1.13522704E+00
  1.39205897E-02  1.13632163E+00
  1.39990604E-02  1.13739362E+00
  1.40775389E-02  1.13847279E+00
  1.41560253E-02  1.13952997E+00
  1.42345196E-02  1.14059414E+00
  1.43130216E-02  1.14163692E+00
  1.43915316E-02  1.14268650E+00
  1.44700494E-02  1.14371527E+00
  1.45485750E-02  1.14475066E+00
  1.46271085E-02  1.14576580E+00
  1.47056498E-02  1.14678737E+00
  1.47841990E-02  1.14778922E+00
  1.48627561E-02  1.14879735E+00
  1.49413210E-02  1.14978626E+00
  1.50198937E-02  1.15078128E+00
  1.50984744E-02  1.15175759E+00
  1.51770628E-02  1.15273986E+00
  1.52556592E-02  1.15370388E+00
  1.53342634E-02  1.15467371E+00
  1.54128754E-02  1.15562575E+00
  1.54914954E-02  1.15658346E+00
  1.55701232E-02  1.15752382E+00
  1.56487588E-02  1.15846970E+00
  1.57274023E-02  1.15939867E+00
  1.58060537E-02  1.16033302E+00
  1.58847129E-02  1.16125087E+00
  1.59633800E-02  1.16217398E+00
  1.60420550E-02  1.16308097E+00
  1.61207379E-02  1.16399310E+00
  1.61994286E-02  1.16488949E+00
  1.62781272E-02  1.16579090E+00
  1.63568336E-02  1.16667695E+00
  1.64355479E-02  1.16756789E+00
  1.65142701E-02  1.16844383E+00
  1.65930002E-02  1.16932456E+00
  1.66717381E-02  1.17019062E+00
  1.67504840E-02  1.17106136E+00
  1.68292377E-02  1.17191777E+00
  1.69079992E-02  1.17277874E+00
  1.69867687E-02  1.17362572E+00
  1.70655460E-02  1.17447716E+00
  1.71443312E-02  1.17531490E+00
  1.72231243E-02  1.17615702E+00
  1.73019252E-02  1.17698574E+00
  1.73807341E-02  1.17781873E+00
  1.74595508E-02  1.17863862E+00
  1.75383754E-02  1.17946269E+00
  1.76172079E-02  1.18027395E+00
  1.76960482E-02  1.18108929E+00
  1.77748965E-02  1.18189209E+00
  1.78537526E-02  1.18269889E+00
  1.79326166E-02  1.18349341E+00
  1.80114885E-02  1.18429185E+00
  1.80903683E-02  1.18507827E+00
  1.81692560E-02  1.18586852E+00
  1.82481516E-02  1.18664700E+00
  1.83270551E-02  1.18742924E+00
  1.84059664E-02  1.18819995E+00
  1.84848857E-02  1.18897434E+00
  1.85638128E-02  1.18973742E+00
  1.86427478E-02  1.19050412E+00
  1.87216908E-02  1.19125974E+00
  1.88006416E-02  1.19201890E+00
  1.88796003E-02  1.19276720E+00
  1.89585669E-02  1.19351897E+00
  1.90375414E-02  1.19426010E+00
  1.91165238E-02  1.19500463E+00
  1.91955141E-02  1.19573873E+00
  1.92745123E-02  1.19647616E+00
  1.93535185E-02  1.19720336E+00
  1.94325325E-02  1.19793383E+00
  1.95115544E-02  1.19865426E+00
  1.95905842E-02  1.19937790E+00
  1.96696219E-02  1.20009169E+00
  1.97486675E-02  1.20080863E+00
  1.98277210E-02  1.20151591E+00
  1.99067825E-02  1.20222627E+00
  1.99858518E-02  1.20292716E+00
  2.00649290E-02  1.20363107E+00
  2.01440142E-02  1.20432568E+00
  2.02231073E-02  1.20502327E+00
  2.03022082E-02  1.20571171E+00
  2.03813171E-02  1.20640308E+00
  2.04604339E-02  1.20708547E+00
  2.05395586E-02  1.20777074E+00
  2.06186912E-02  1.20844719E+00
  2.06978318E-02  1.20912646E+00
  2.07769802E-02  1.20979707E+00
  2.08561366E-02  1.21047045E+00
  2.09353008E-02  1.21113533E+00
  2.10144730E-02  1.21180293E+00
  2.10936531E-02  1.21246218E+00
  2.11728412E-02  1.21312409E+00
  2.12520371E-02  1.21377780E+00
  2.13312410E-02  1.21443413E+00
  2.14104528E-02  1.21508239E+00
  2.14896725E-02  1.21573323E+00
  2.15689001E-02  1.21637614E+00
  2.16481357E-02  1.21702159E+00
  2.17273792E-02  1.21765924E+00
  2.18066306E-02  1.21829938E+00
  2.18858899E-02  1.21893186E+00
  2.19651572E-02  1.21956679E+00
  2.20444323E-02  1.22019417E+00
  2.21237154E-02  1.22082397E+00
  2.22030065E-02  1.22144635E+00
  2.22823055E-02  1.22207111E+00
  2.23616124E-02  1.22268857E+00
  2.24409272E-02  1.22330836E+00
  2.25202500E-02  1.22392097E+00
  2.25995806E-02  1.22453588E+00
  2.26789193E-02  1.22514372E+00
  2.27582658E-02  1.22575382E+00
  2.28376203E-02  1.22635698E+00
  2.29169828E-02  1.22696235E+00
  2.29963531E-02  1.22756089E+00
  2.30757315E-02  1.22816161E+00
  2.31551177E-02  1.22875560E+00
  2.32345119E-02  1.22935174E+00
  2.33139140E-02  1.22994125E+00
  2.33933241E-02  1.23053288E+00
  2.34727421E-02  1.23111798E+00
  2.35521680E-02  1.23170517E+00
  2.36316019E-02  1.23228593E+00
  2.37110438E-02  1.23286875E+00
  2.37904936E-02  1.23344523E+00
  2.38699513E-02  1.23402374E+00
  2.39494170E-02  1.23459602E+00
  2.40288906E-02  1.23517028E+00
  2.41083721E-02  1.23573841E+00
  2.41878617E-02  1.23630850E+00
  2.42673591E-02  1.23687253E+00
  2.43468645E-02  1.23743850E+00
  2.44263779E-02  1.23799851E+00
  2.45058992E-02  1.23856042E+00
  2.45854285E-02  1.23911646E+00
  2.46649657E-02  1.23967438E+00
  2.47445109E-02  1.24022650E+00
  2.48240640E-02  1.24078047E+00
  2.49036251E-02  1.24132874E+00
  2.49831942E-02  1.24187883E+00
  2.50627712E-02  1.24242329E+00
  2.51423561E-02  1.24296955E+00
  2.52219490E-02  1.24351026E+00
  2.53015499E-02  1.24405275E+00
  2.53811588E-02  1.24458976E+00
  2.54607756E-02  1.24512853E+00
  2.55404003E-02  1.24566190E+00
  2.56200331E-02  1.24619699E+00
  2.56996737E-02  1.24672676E+00
  2.57793224E-02  1.24725823E+00
  2.58589790E-02  1.24778446E+00
  2.59386436E-02  1.24831236E+00
  2.60183162E-02  1.24883509E+00
  2.60979967E-02  1.24935947E+00
  2.61776852E-02  1.24987874E+00
  2.62573816E-02  1.25039965E+00
  2.63370861E-02  1.25091551E+00
  2.64167985E-02  1.25143299E+00
  2.64965188E-02  1.25194550E+00
  2.65762472E-02  1.25245959E+00
  2.66559835E-02  1.25296878E+00
  2.67357278E-02  1.25347954E+00
  2.68154800E-02  1.25398545E+00
  2.68952403E-02  1.25449291E+00
  2.69750085E-02  1.25499560E+00
  2.70547847E-02  1.25549981E+00
  2.71345689E-02  1.25599930E+00
  2.72143610E-02  1.25650031E+00
  2.72941611E-02  1.25699665E+00
  2.73739693E-02  1.25749448E+00
  2.74537853E-02  1.25798772E+00
  2.75336094E-02  1.25848243E+00
  2.76134415E-02  1.25897259E+00
  2.76932815E-02  1.25946421E+00
  2.77731295E-02  1.25995135E+00
  2.78529856E-02  1.26043991E+00
  2.79328495E-02  1.26092405E+00
  2.80127215E-02  1.26140961E+00
  2.80926015E-02  1.26189079E+00
  2.81724895E-02  1.26237337E+00
  2.82523854E-02  1.26285164E+00
  2.83322893E-02  1.26333128E+00
  2.84122013E-02  1.26380666E+00
  2.84921212E-02  1.26428340E+00
  2.85720491E-02  1.26475593E+00
  2.86519850E-02  1.26522981E+00
  2.87319289E-02  1.26569952E+00
  2.88118808E-02  1.26617056E+00
  2.88918407E-02  1.26663750E+00
  2.89718086E-02  1.26710574E+00
  2.90517845E-02  1.26756992E+00
  2.91317684E-02  1.26803540E+00
  2.92117602E-02  1.26849687E+00
  2.92917601E-02  1.26895962E+00
  2.93717680E-02  1.26941840E+00
  2.94517839E-02  1.26987845E+00
  2.95318078E-02  1.27033457E+00
  2.96118397E-02  1.27079195E+00
  2.96918795E-02  1.27124546E+00
  2.97719274E-02  1.27170020E+00
  2.98519833E-02  1.27215111E+00
  2.99320472E-02  1.27260325E+00
  3.00121192E-02  1.27305160E+00
  3.00921991E-02  1.27350116E+00
  3.01722870E-02  1.27394697E+00
  3.02523829E-02  1.27439398E+00
  3.03324869E-02  1.27483729E+00
  3.04125988E-02  1.27528178E+00
  3.04927188E-02  1.27572262E+00
  3.05728468E-02  1.27616462E+00
  3.06529828E-02  1.27660300E+00
  3.07331268E-02  1.27704254E+00
  3.08132788E-02  1.27747850E+00
  3.08934389E-02  1.27791560E+00
  3.09736069E-02  1.27834917E+00
  3.10537830E-02  1.27878386E+00
  3.11339671E-02  1.27921505E+00
  3.12141592E-02  1.27964737E+00
  3.12943593E-02  1.28007622E+00
  3.13745675E-02  1.28050617E+00
  3.14547837E-02  1.28093271E+00
  3.15350079E-02  1.28136033E+00
  3.16152401E-02  1.28178457E+00
  3.16954803E-02  1.28220989E+00
  3.17757286E-02  1.28263186E+00
  3.18559849E-02  1.28305490E+00
  3.19362492E-02  1.28347463E+00
  3.20165215E-02  1.28389541E+00
  3.20968019E-02  1.28431292E+00
  3.21770903E-02  1.28473146E+00
  3.22573867E-02  1.28514677E+00
  3.23376912E-02  1.28556311E+00
