 ######################################################################
 #Data for Case=           3
 #   ALPHA,             N,       ITERATIONS, VW,          UMAX ,       UAVG,           UTAU1,          UTAU2    
  #  9.99999975E-05   10001     10000  1.28400002E+01  1.28556957E+01  8.00798634E+00  3.78823495E-01  2.13146064E-01
 ######################################################################
 # YPAD(I)/H,     U(I)/VW	
  1.23528227E-02  3.49499475E-01
  1.24311366E-02  3.50216872E-01
  1.25094584E-02  3.50939797E-01
  1.25877879E-02  3.51643875E-01
  1.26661253E-02  3.52353334E-01
  1.27444706E-02  3.53044497E-01
  1.28228236E-02  3.53740898E-01
  1.29011845E-02  3.54419533E-01
  1.29795533E-02  3.55103268E-01
  1.30579299E-02  3.55769746E-01
  1.31363143E-02  3.56441191E-01
  1.32147065E-02  3.57095870E-01
  1.32931066E-02  3.57755387E-01
  1.33715146E-02  3.58398611E-01
  1.34499303E-02  3.59046547E-01
  1.35283540E-02  3.59678646E-01
  1.36067854E-02  3.60315337E-01
  1.36852247E-02  3.60936629E-01
  1.37636719E-02  3.61562396E-01
  1.38421269E-02  3.62173187E-01
  1.39205897E-02  3.62788340E-01
  1.39990604E-02  3.63388925E-01
  1.40775389E-02  3.63993761E-01
  1.41560253E-02  3.64584424E-01
  1.42345196E-02  3.65179232E-01
  1.43130216E-02  3.65760245E-01
  1.43915316E-02  3.66345300E-01
  1.44700494E-02  3.66916927E-01
  1.45485750E-02  3.67492497E-01
  1.46271085E-02  3.68054992E-01
  1.47056498E-02  3.68621333E-01
  1.47841990E-02  3.69174941E-01
  1.48627561E-02  3.69732301E-01
  1.49413210E-02  3.70277257E-01
  1.50198937E-02  3.70825875E-01
  1.50984744E-02  3.71362407E-01
  1.51770628E-02  3.71902513E-01
  1.52556592E-02  3.72430841E-01
  1.53342634E-02  3.72962658E-01
  1.54128754E-02  3.73482994E-01
  1.54914954E-02  3.74006736E-01
  1.55701232E-02  3.74519284E-01
  1.56487588E-02  3.75035159E-01
  1.57274023E-02  3.75540118E-01
  1.58060537E-02  3.76048325E-01
  1.58847129E-02  3.76545886E-01
  1.59633800E-02  3.77046619E-01
  1.60420550E-02  3.77536966E-01
  1.61207379E-02  3.78030413E-01
  1.61994286E-02  3.78513724E-01
  1.62781272E-02  3.79000064E-01
  1.63568336E-02  3.79476513E-01
  1.64355479E-02  3.79955921E-01
  1.65142701E-02  3.80425674E-01
  1.65930002E-02  3.80898319E-01
  1.66717381E-02  3.81361537E-01
  1.67504840E-02  3.81827584E-01
  1.68292377E-02  3.82284423E-01
  1.69079992E-02  3.82744028E-01
  1.69867687E-02  3.83194641E-01
  1.70655460E-02  3.83647958E-01
  1.71443312E-02  3.84092490E-01
  1.72231243E-02  3.84539666E-01
  1.73019252E-02  3.84978259E-01
  1.73807341E-02  3.85419439E-01
  1.74595508E-02  3.85852230E-01
  1.75383754E-02  3.86287552E-01
  1.76172079E-02  3.86714675E-01
  1.76960482E-02  3.87144274E-01
  1.77748965E-02  3.87565857E-01
  1.78537526E-02  3.87989863E-01
  1.79326166E-02  3.88406032E-01
  1.80114885E-02  3.88824572E-01
  1.80903683E-02  3.89235446E-01
  1.81692560E-02  3.89648643E-01
  1.82481516E-02  3.90054341E-01
  1.83270551E-02  3.90462313E-01
  1.84059664E-02  3.90862950E-01
  1.84848857E-02  3.91265812E-01
  1.85638128E-02  3.91661497E-01
  1.86427478E-02  3.92059362E-01
  1.87216908E-02  3.92450202E-01
  1.88006416E-02  3.92843179E-01
  1.88796003E-02  3.93229279E-01
  1.89585669E-02  3.93617471E-01
  1.90375414E-02  3.93998933E-01
  1.91165238E-02  3.94382444E-01
  1.91955141E-02  3.94759365E-01
  1.92745123E-02  3.95138294E-01
  1.93535185E-02  3.95510769E-01
  1.94325325E-02  3.95885213E-01
  1.95115544E-02  3.96253335E-01
  1.95905842E-02  3.96623387E-01
  1.96696219E-02  3.96987247E-01
  1.97486675E-02  3.97352998E-01
  1.98277210E-02  3.97712683E-01
  1.99067825E-02  3.98074222E-01
  1.99858518E-02  3.98429816E-01
  2.00649290E-02  3.98787229E-01
  2.01440142E-02  3.99138816E-01
  2.02231073E-02  3.99492186E-01
  2.03022082E-02  3.99839846E-01
  2.03813171E-02  4.00189255E-01
  2.04604339E-02  4.00533066E-01
  2.05395586E-02  4.00878593E-01
  2.06186912E-02  4.01218632E-01
  2.06978318E-02  4.01560354E-01
  2.07769802E-02  4.01896693E-01
  2.08561366E-02  4.02234685E-01
  2.09353008E-02  4.02567398E-01
  2.10144730E-02  4.02901732E-01
  2.10936531E-02  4.03230889E-01
  2.11728412E-02  4.03561637E-01
  2.12520371E-02  4.03887305E-01
  2.13312410E-02  4.04214535E-01
  2.14104528E-02  4.04536782E-01
  2.14896725E-02  4.04860562E-01
  2.15689001E-02  4.05179452E-01
  2.16481357E-02  4.05499848E-01
  2.17273792E-02  4.05815444E-01
  2.18066306E-02  4.06132518E-01
  2.18858899E-02  4.06444882E-01
  2.19651572E-02  4.06758698E-01
  2.20444323E-02  4.07067889E-01
  2.21237154E-02  4.07378507E-01
  2.22030065E-02  4.07684584E-01
  2.22823055E-02  4.07992062E-01
  2.23616124E-02  4.08295083E-01
  2.24409272E-02  4.08599479E-01
  2.25202500E-02  4.08899498E-01
  2.25995806E-02  4.09200868E-01
  2.26789193E-02  4.09497939E-01
  2.27582658E-02  4.09796339E-01
  2.28376203E-02  4.10090515E-01
  2.29169828E-02  4.10385997E-01
  2.29963531E-02  4.10677330E-01
  2.30757315E-02  4.10969946E-01
  2.31551177E-02  4.11258486E-01
  2.32345119E-02  4.11548287E-01
  2.33139140E-02  4.11834083E-01
  2.33933241E-02  4.12121118E-01
  2.34727421E-02  4.12404218E-01
  2.35521680E-02  4.12688536E-01
  2.36316019E-02  4.12968986E-01
  2.37110438E-02  4.13250634E-01
  2.37904936E-02  4.13528480E-01
  2.38699513E-02  4.13807504E-01
  2.39494170E-02  4.14082791E-01
  2.40288906E-02  4.14359236E-01
  2.41083721E-02  4.14632006E-01
  2.41878617E-02  4.14905915E-01
  2.42673591E-02  4.15176211E-01
  2.43468645E-02  4.15447629E-01
  2.44263779E-02  4.15715492E-01
  2.45058992E-02  4.15984459E-01
  2.45854285E-02  4.16249931E-01
  2.46649657E-02  4.16516488E-01
  2.47445109E-02  4.16779607E-01
  2.48240640E-02  4.17043794E-01
  2.49036251E-02  4.17304600E-01
  2.49831942E-02  4.17566456E-01
  2.50627712E-02  4.17824985E-01
  2.51423561E-02  4.18084549E-01
  2.52219490E-02  4.18340840E-01
  2.53015499E-02  4.18598148E-01
  2.53811588E-02  4.18852235E-01
  2.54607756E-02  4.19107324E-01
  2.55404003E-02  4.19359244E-01
  2.56200331E-02  4.19612150E-01
  2.56996737E-02  4.19861936E-01
  2.57793224E-02  4.20112693E-01
  2.58589790E-02  4.20360380E-01
  2.59386436E-02  4.20609023E-01
  2.60183162E-02  4.20854643E-01
  2.60979967E-02  4.21101205E-01
  2.61776852E-02  4.21344791E-01
  2.62573816E-02  4.21589303E-01
  2.63370861E-02  4.21830887E-01
  2.64167985E-02  4.22073383E-01
  2.64965188E-02  4.22312994E-01
  2.65762472E-02  4.22553505E-01
  2.66559835E-02  4.22791175E-01
  2.67357278E-02  4.23029730E-01
  2.68154800E-02  4.23265488E-01
  2.68952403E-02  4.23502118E-01
  2.69750085E-02  4.23735993E-01
  2.70547847E-02  4.23970727E-01
  2.71345689E-02  4.24202748E-01
  2.72143610E-02  4.24435615E-01
  2.72941611E-02  4.24665808E-01
  2.73739693E-02  4.24896835E-01
  2.74537853E-02  4.25125229E-01
  2.75336094E-02  4.25354445E-01
  2.76134415E-02  4.25581065E-01
  2.76932815E-02  4.25808496E-01
  2.77731295E-02  4.26033369E-01
  2.78529856E-02  4.26259041E-01
  2.79328495E-02  4.26482193E-01
