 ######################################################################
 #Data for Case=          11
 #   ALPHA,             N,       ITERATIONS, VW,          UMAX ,       UAVG,           UTAU1,          UTAU2    
  #  9.99999975E-05    1001      3377  1.28400002E+01  1.59605859E+01  1.42521211E+01  6.67347141E-01  2.22817842E-01
 ######################################################################
 # YPAD(I)/H,     U(I)/VW	
  1.56297395E-01  9.97584147E-01
  1.57288283E-01  9.98258377E-01
  1.58279270E-01  9.98935589E-01
  1.59270355E-01  9.99602370E-01
  1.60261540E-01  1.00027203E+00
  1.61252824E-01  1.00093158E+00
  1.62244207E-01  1.00159390E+00
  1.63235690E-01  1.00224642E+00
  1.64227271E-01  1.00290163E+00
  1.65218952E-01  1.00354732E+00
  1.66210732E-01  1.00419560E+00
  1.67202611E-01  1.00483466E+00
  1.68194589E-01  1.00547621E+00
  1.69186666E-01  1.00610882E+00
  1.70178843E-01  1.00674384E+00
  1.71171119E-01  1.00737017E+00
  1.72163494E-01  1.00799883E+00
  1.73155968E-01  1.00861906E+00
  1.74148542E-01  1.00924154E+00
  1.75141214E-01  1.00985583E+00
  1.76133986E-01  1.01047229E+00
  1.77126858E-01  1.01108081E+00
  1.78119828E-01  1.01169142E+00
  1.79112898E-01  1.01229431E+00
  1.80106068E-01  1.01289923E+00
  1.81099336E-01  1.01349665E+00
  1.82092704E-01  1.01409602E+00
  1.83086172E-01  1.01468811E+00
  1.84079738E-01  1.01528209E+00
  1.85073404E-01  1.01586899E+00
  1.86067169E-01  1.01645771E+00
  1.87061034E-01  1.01703955E+00
  1.88054998E-01  1.01762315E+00
  1.89049062E-01  1.01820007E+00
  1.90043225E-01  1.01877868E+00
  1.91037487E-01  1.01935079E+00
  1.92031849E-01  1.01992455E+00
  1.93026310E-01  1.02049198E+00
  1.94020871E-01  1.02106100E+00
  1.95015531E-01  1.02162387E+00
  1.96010291E-01  1.02218828E+00
  1.97005150E-01  1.02274670E+00
  1.98000108E-01  1.02330660E+00
  1.98995166E-01  1.02386069E+00
  1.99990324E-01  1.02441620E+00
  2.00985581E-01  1.02496606E+00
  2.01980938E-01  1.02551729E+00
  2.02976394E-01  1.02606302E+00
  2.03971950E-01  1.02661008E+00
  2.04967605E-01  1.02715178E+00
  2.05963360E-01  1.02769477E+00
  2.06959214E-01  1.02823254E+00
  2.07955168E-01  1.02877155E+00
  2.08951222E-01  1.02930549E+00
  2.09947375E-01  1.02984062E+00
  2.10943628E-01  1.03037081E+00
  2.11939981E-01  1.03090216E+00
  2.12936433E-01  1.03142870E+00
  2.13932985E-01  1.03195635E+00
  2.14929636E-01  1.03247932E+00
  2.15926387E-01  1.03300336E+00
  2.16923238E-01  1.03352284E+00
  2.17920188E-01  1.03404336E+00
  2.18917239E-01  1.03455944E+00
  2.19914389E-01  1.03507652E+00
  2.20911638E-01  1.03558928E+00
  2.21908988E-01  1.03610300E+00
  2.22906437E-01  1.03661250E+00
  2.23903985E-01  1.03712294E+00
  2.24901634E-01  1.03762927E+00
  2.25899382E-01  1.03813649E+00
  2.26897231E-01  1.03863973E+00
  2.27895179E-01  1.03914382E+00
  2.28893226E-01  1.03964402E+00
  2.29891374E-01  1.04014504E+00
  2.30889621E-01  1.04064228E+00
  2.31887968E-01  1.04114031E+00
  2.32886415E-01  1.04163465E+00
  2.33884962E-01  1.04212975E+00
  2.34883609E-01  1.04262126E+00
  2.35882356E-01  1.04311350E+00
  2.36881202E-01  1.04360224E+00
  2.37880149E-01  1.04409168E+00
  2.38879195E-01  1.04457771E+00
  2.39878341E-01  1.04506441E+00
  2.40877587E-01  1.04554779E+00
  2.41876933E-01  1.04603182E+00
  2.42876379E-01  1.04651261E+00
  2.43875925E-01  1.04699402E+00
  2.44875571E-01  1.04747227E+00
  2.45875317E-01  1.04795111E+00
  2.46875163E-01  1.04842689E+00
  2.47875109E-01  1.04890322E+00
  2.48875155E-01  1.04937657E+00
  2.49875300E-01  1.04985045E+00
  2.50875546E-01  1.05032142E+00
  2.51875892E-01  1.05079291E+00
  2.52876338E-01  1.05126155E+00
  2.53876884E-01  1.05173068E+00
  2.54877530E-01  1.05219705E+00
  2.55878276E-01  1.05266389E+00
