 ######################################################################
 #Data for Case=          15
 #   ALPHA,             N,       ITERATIONS, VW,          UMAX ,       UAVG,           UTAU1,          UTAU2    
  #  9.99999975E-05    1001      3996  0.00000000E+00  1.38070006E+01  1.25901562E+01  6.57291646E-01  6.59702744E-01
 ######################################################################
 # YPAD(I)/H,     U(I)/VW	
  1.56297395E-01  9.03577254E-01
  1.57288283E-01  9.04139560E-01
  1.58279270E-01  9.04703906E-01
  1.59270355E-01  9.05259122E-01
  1.60261540E-01  9.05816291E-01
  1.61252824E-01  9.06364609E-01
  1.62244207E-01  9.06914794E-01
  1.63235690E-01  9.07456399E-01
  1.64227271E-01  9.07999789E-01
  1.65218952E-01  9.08534858E-01
  1.66210732E-01  9.09071634E-01
  1.67202611E-01  9.09600338E-01
  1.68194589E-01  9.10130672E-01
  1.69186666E-01  9.10653175E-01
  1.70178843E-01  9.11177235E-01
  1.71171119E-01  9.11693696E-01
  1.72163494E-01  9.12211642E-01
  1.73155968E-01  9.12722212E-01
  1.74148542E-01  9.13234200E-01
  1.75141214E-01  9.13739026E-01
  1.76133986E-01  9.14245205E-01
  1.77126858E-01  9.14744428E-01
  1.78119828E-01  9.15244941E-01
  1.79112898E-01  9.15738697E-01
  1.80106068E-01  9.16233683E-01
  1.81099336E-01  9.16722104E-01
  1.82092704E-01  9.17211696E-01
  1.83086172E-01  9.17694908E-01
  1.84079738E-01  9.18179235E-01
  1.85073404E-01  9.18657361E-01
  1.86067169E-01  9.19136546E-01
  1.87061034E-01  9.19609704E-01
  1.88054998E-01  9.20083868E-01
  1.89049062E-01  9.20552172E-01
  1.90043225E-01  9.21021430E-01
  1.91037487E-01  9.21484988E-01
  1.92031849E-01  9.21949452E-01
  1.93026310E-01  9.22408372E-01
  1.94020871E-01  9.22868150E-01
  1.95015531E-01  9.23322534E-01
  1.96010291E-01  9.23777728E-01
  1.97005150E-01  9.24227675E-01
  1.98000108E-01  9.24678388E-01
  1.98995166E-01  9.25123994E-01
  1.99990324E-01  9.25570322E-01
  2.00985581E-01  9.26011679E-01
  2.01980938E-01  9.26453716E-01
  2.02976394E-01  9.26890913E-01
  2.03971950E-01  9.27328750E-01
  2.04967605E-01  9.27761874E-01
  2.05963360E-01  9.28195598E-01
  2.06959214E-01  9.28624733E-01
  2.07955168E-01  9.29054429E-01
  2.08951222E-01  9.29479655E-01
  2.09947375E-01  9.29905406E-01
  2.10943628E-01  9.30326801E-01
  2.11939981E-01  9.30748685E-01
  2.12936433E-01  9.31166326E-01
  2.13932985E-01  9.31584420E-01
  2.14929636E-01  9.31998379E-01
  2.15926387E-01  9.32412758E-01
  2.16923238E-01  9.32823106E-01
  2.17920188E-01  9.33233841E-01
  2.18917239E-01  9.33640646E-01
  2.19914389E-01  9.34047807E-01
  2.20911638E-01  9.34451137E-01
  2.21908988E-01  9.34854790E-01
  2.22906437E-01  9.35254708E-01
  2.23903985E-01  9.35654919E-01
  2.24901634E-01  9.36051487E-01
  2.25899382E-01  9.36448319E-01
  2.26897231E-01  9.36841597E-01
  2.27895179E-01  9.37235111E-01
  2.28893226E-01  9.37625158E-01
  2.29891374E-01  9.38015412E-01
  2.30889621E-01  9.38402284E-01
  2.31887968E-01  9.38789336E-01
  2.32886415E-01  9.39173087E-01
  2.33884962E-01  9.39556992E-01
  2.34883609E-01  9.39937676E-01
  2.35882356E-01  9.40318487E-01
  2.36881202E-01  9.40696154E-01
  2.37880149E-01  9.41073924E-01
  2.38879195E-01  9.41448623E-01
  2.39878341E-01  9.41823401E-01
  2.40877587E-01  9.42195181E-01
  2.41876933E-01  9.42567015E-01
  2.42876379E-01  9.42935922E-01
  2.43875925E-01  9.43304860E-01
  2.44875571E-01  9.43670938E-01
  2.45875317E-01  9.44037025E-01
  2.46875163E-01  9.44400318E-01
  2.47875109E-01  9.44763598E-01
  2.48875155E-01  9.45124148E-01
  2.49875300E-01  9.45484663E-01
  2.50875546E-01  9.45842511E-01
  2.51875892E-01  9.46200302E-01
  2.52876338E-01  9.46555487E-01
  2.53876884E-01  9.46910594E-01
  2.54877530E-01  9.47263153E-01
  2.55878276E-01  9.47615615E-01
  2.56879122E-01  9.47965585E-01
  2.57880069E-01  9.48315439E-01
  2.58881115E-01  9.48662856E-01
  2.59882262E-01  9.49010137E-01
  2.60883508E-01  9.49355035E-01
  2.61884855E-01  9.49699778E-01
  2.62886302E-01  9.50042190E-01
  2.63887849E-01  9.50384428E-01
  2.64889496E-01  9.50724387E-01
  2.65891243E-01  9.51064153E-01
  2.66893091E-01  9.51401688E-01
  2.67895039E-01  9.51739013E-01
  2.68897087E-01  9.52074155E-01
  2.69899235E-01  9.52409070E-01
  2.70901483E-01  9.52741847E-01
  2.71903832E-01  9.53074380E-01
  2.72906280E-01  9.53404819E-01
  2.73908830E-01  9.53734999E-01
  2.74911479E-01  9.54063128E-01
  2.75914229E-01  9.54390980E-01
  2.76917078E-01  9.54716825E-01
  2.77920029E-01  9.55042377E-01
  2.78923079E-01  9.55365961E-01
  2.79926230E-01  9.55689237E-01
  2.80929481E-01  9.56010585E-01
  2.81932832E-01  9.56331610E-01
  2.82936284E-01  9.56650744E-01
  2.83939836E-01  9.56969540E-01
  2.84943489E-01  9.57286483E-01
  2.85947242E-01  9.57603073E-01
  2.86951095E-01  9.57917846E-01
  2.87955049E-01  9.58232250E-01
  2.88959103E-01  9.58544872E-01
  2.89963257E-01  9.58857112E-01
  2.90967512E-01  9.59167604E-01
  2.91971867E-01  9.59477699E-01
  2.92976323E-01  9.59786078E-01
  2.93980879E-01  9.60094046E-01
  2.94985536E-01  9.60400331E-01
  2.95990293E-01  9.60706191E-01
  2.96995150E-01  9.61010398E-01
  2.98000109E-01  9.61314167E-01
  2.99005167E-01  9.61616312E-01
  3.00010326E-01  9.61918006E-01
  3.01015586E-01  9.62218104E-01
  3.02020946E-01  9.62517739E-01
  3.03026407E-01  9.62815805E-01
  3.04031968E-01  9.63113395E-01
  3.05037630E-01  9.63409444E-01
  3.06043392E-01  9.63705003E-01
  3.07049255E-01  9.63999047E-01
  3.08055219E-01  9.64292588E-01
  3.09061283E-01  9.64584639E-01
  3.10067447E-01  9.64876176E-01
  3.11073713E-01  9.65166246E-01
  3.12080079E-01  9.65455790E-01
  3.13086546E-01  9.65743890E-01
  3.14093113E-01  9.66031451E-01
  3.15099781E-01  9.66317591E-01
  3.16106549E-01  9.66603181E-01
  3.17113419E-01  9.66887371E-01
  3.18120389E-01  9.67170998E-01
  3.19127460E-01  9.67453246E-01
  3.20134631E-01  9.67734921E-01
  3.21141903E-01  9.68015236E-01
  3.22149276E-01  9.68294966E-01
  3.23156750E-01  9.68573354E-01
  3.24164324E-01  9.68851147E-01
  3.25171999E-01  9.69127616E-01
  3.26179775E-01  9.69403479E-01
  3.27187652E-01  9.69678035E-01
  3.28195629E-01  9.69951974E-01
  3.29203707E-01  9.70224623E-01
  3.30211887E-01  9.70496643E-01
  3.31220167E-01  9.70767390E-01
  3.32228547E-01  9.71037496E-01
  3.33237029E-01  9.71306345E-01
  3.34245611E-01  9.71574542E-01
  3.35254295E-01  9.71841496E-01
  3.36263079E-01  9.72107788E-01
  3.37271964E-01  9.72372850E-01
  3.38280950E-01  9.72637240E-01
  3.39290037E-01  9.72900413E-01
  3.40299225E-01  9.73162903E-01
  3.41308513E-01  9.73424188E-01
  3.42317903E-01  9.73684779E-01
  3.43327394E-01  9.73944178E-01
  3.44336985E-01  9.74202873E-01
  3.45346678E-01  9.74460386E-01
  3.46356471E-01  9.74717184E-01
  3.47366365E-01  9.74972810E-01
  3.48376361E-01  9.75227712E-01
  3.49386457E-01  9.75481452E-01
  3.50396655E-01  9.75734456E-01
  3.51406953E-01  9.75986307E-01
  3.52417353E-01  9.76237412E-01
  3.53427854E-01  9.76487374E-01
  3.54438455E-01  9.76736578E-01
  3.55449158E-01  9.76984647E-01
  3.56459962E-01  9.77231948E-01
  3.57470867E-01  9.77478120E-01
  3.58481872E-01  9.77723515E-01
  3.59492980E-01  9.77967788E-01
  3.60504188E-01  9.78211272E-01
  3.61515497E-01  9.78453640E-01
  3.62526907E-01  9.78695209E-01
  3.63538419E-01  9.78935667E-01
  3.64550032E-01  9.79175317E-01
  3.65561746E-01  9.79413860E-01
  3.66573561E-01  9.79651583E-01
  3.67585477E-01  9.79888204E-01
  3.68597495E-01  9.80123995E-01
  3.69609613E-01  9.80358688E-01
  3.70621833E-01  9.80592539E-01
  3.71634154E-01  9.80825296E-01
  3.72646577E-01  9.81057200E-01
  3.73659100E-01  9.81288012E-01
  3.74671725E-01  9.81517960E-01
  3.75684451E-01  9.81746818E-01
  3.76697279E-01  9.81974802E-01
  3.77710207E-01  9.82201697E-01
  3.78723237E-01  9.82427706E-01
  3.79736369E-01  9.82652627E-01
  3.80749601E-01  9.82876652E-01
  3.81762935E-01  9.83099587E-01
  3.82776370E-01  9.83321616E-01
  3.83789907E-01  9.83542555E-01
  3.84803545E-01  9.83762575E-01
  3.85817284E-01  9.83981505E-01
  3.86831125E-01  9.84199505E-01
  3.87845067E-01  9.84416413E-01
  3.88859111E-01  9.84632379E-01
  3.89873256E-01  9.84847250E-01
  3.90887502E-01  9.85061168E-01
  3.91901850E-01  9.85273988E-01
  3.92916299E-01  9.85485842E-01
  3.93930850E-01  9.85696596E-01
  3.94945502E-01  9.85906372E-01
  3.95960256E-01  9.86115042E-01
  3.96975111E-01  9.86322722E-01
  3.97990067E-01  9.86529293E-01
  3.99005125E-01  9.86734860E-01
  4.00020285E-01  9.86939312E-01
  4.01035546E-01  9.87142749E-01
  4.02050909E-01  9.87345063E-01
  4.03066373E-01  9.87546349E-01
  4.04081939E-01  9.87746507E-01
  4.05097606E-01  9.87945622E-01
  4.06113375E-01  9.88143603E-01
  4.07129245E-01  9.88340526E-01
  4.08145217E-01  9.88536307E-01
  4.09161291E-01  9.88731016E-01
  4.10177466E-01  9.88924574E-01
  4.11193743E-01  9.89117047E-01
  4.12210122E-01  9.89308359E-01
  4.13226602E-01  9.89498570E-01
  4.14243184E-01  9.89687610E-01
  4.15259867E-01  9.89875535E-01
  4.16276652E-01  9.90062278E-01
  4.17293539E-01  9.90247889E-01
  4.18310528E-01  9.90432306E-01
  4.19327618E-01  9.90615576E-01
  4.20344810E-01  9.90797640E-01
  4.21362103E-01  9.90978539E-01
  4.22379499E-01  9.91158220E-01
  4.23396996E-01  9.91336718E-01
  4.24414595E-01  9.91513983E-01
  4.25432296E-01  9.91690047E-01
  4.26450098E-01  9.91864864E-01
  4.27468002E-01  9.92038462E-01
  4.28486008E-01  9.92210796E-01
  4.29504116E-01  9.92381891E-01
  4.30522326E-01  9.92551705E-01
  4.31540637E-01  9.92720261E-01
  4.32559051E-01  9.92887518E-01
  4.33577566E-01  9.93053495E-01
  4.34596183E-01  9.93218155E-01
  4.35614902E-01  9.93381512E-01
  4.36633722E-01  9.93543532E-01
  4.37652645E-01  9.93704226E-01
  4.38671670E-01  9.93863562E-01
  4.39690796E-01  9.94021547E-01
  4.40710024E-01  9.94178152E-01
  4.41729355E-01  9.94333380E-01
  4.42748787E-01  9.94487204E-01
  4.43768321E-01  9.94639625E-01
  4.44787957E-01  9.94790616E-01
  4.45807695E-01  9.94940175E-01
  4.46827535E-01  9.95088277E-01
  4.47847477E-01  9.95234917E-01
  4.48867522E-01  9.95380071E-01
  4.49887668E-01  9.95523732E-01
  4.50907916E-01  9.95665875E-01
  4.51928266E-01  9.95806491E-01
  4.52948718E-01  9.95945556E-01
  4.53969272E-01  9.96083059E-01
  4.54989929E-01  9.96218975E-01
  4.56010687E-01  9.96353290E-01
  4.57031547E-01  9.96485979E-01
  4.58052510E-01  9.96617027E-01
  4.59073574E-01  9.96746408E-01
  4.60094741E-01  9.96874103E-01
  4.61116010E-01  9.97000085E-01
  4.62137381E-01  9.97124334E-01
  4.63158854E-01  9.97246821E-01
  4.64180429E-01  9.97367524E-01
  4.65202107E-01  9.97486411E-01
  4.66223887E-01  9.97603457E-01
  4.67245768E-01  9.97718629E-01
  4.68267752E-01  9.97831898E-01
  4.69289839E-01  9.97943228E-01
  4.70312027E-01  9.98052587E-01
  4.71334318E-01  9.98159935E-01
  4.72356710E-01  9.98265236E-01
  4.73379206E-01  9.98368446E-01
  4.74401803E-01  9.98469523E-01
  4.75424503E-01  9.98568419E-01
  4.76447305E-01  9.98665086E-01
  4.77470209E-01  9.98759468E-01
  4.78493215E-01  9.98851510E-01
  4.79516324E-01  9.98941149E-01
  4.80539535E-01  9.99028318E-01
  4.81562849E-01  9.99112946E-01
  4.82586264E-01  9.99194952E-01
  4.83609782E-01  9.99274250E-01
  4.84633403E-01  9.99350744E-01
  4.85657126E-01  9.99424326E-01
  4.86680951E-01  9.99494876E-01
  4.87704879E-01  9.99562259E-01
  4.88728909E-01  9.99626318E-01
  4.89753041E-01  9.99686873E-01
  4.90777276E-01  9.99743709E-01
  4.91801613E-01  9.99796567E-01
  4.92826053E-01  9.99845130E-01
  4.93850595E-01  9.99888985E-01
  4.94875240E-01  9.99927577E-01
  4.95899987E-01  9.99960099E-01
  4.96924836E-01  9.99985211E-01
  4.97949788E-01  1.00000000E+00
  4.98974843E-01  9.99990641E-01
  5.00000000E-01  9.99962451E-01
  5.01025157E-01  9.99930345E-01
  5.02050212E-01  9.99891074E-01
  5.03075164E-01  9.99846974E-01
  5.04100013E-01  9.99798059E-01
  5.05124760E-01  9.99744912E-01
  5.06149405E-01  9.99687788E-01
  5.07173947E-01  9.99626962E-01
  5.08198387E-01  9.99562640E-01
  5.09222724E-01  9.99495003E-01
  5.10246959E-01  9.99424206E-01
  5.11271091E-01  9.99350383E-01
  5.12295121E-01  9.99273654E-01
  5.13319049E-01  9.99194125E-01
  5.14342874E-01  9.99111892E-01
  5.15366597E-01  9.99027042E-01
  5.16390218E-01  9.98939653E-01
  5.17413736E-01  9.98849797E-01
  5.18437151E-01  9.98757542E-01
  5.19460465E-01  9.98662948E-01
  5.20483676E-01  9.98566073E-01
  5.21506785E-01  9.98466970E-01
  5.22529791E-01  9.98365688E-01
  5.23552695E-01  9.98262274E-01
  5.24575497E-01  9.98156772E-01
  5.25598197E-01  9.98049224E-01
  5.26620794E-01  9.97939666E-01
  5.27643290E-01  9.97828139E-01
  5.28665682E-01  9.97714674E-01
  5.29687973E-01  9.97599307E-01
  5.30710161E-01  9.97482067E-01
  5.31732248E-01  9.97362987E-01
  5.32754232E-01  9.97242093E-01
  5.33776113E-01  9.97119415E-01
  5.34797893E-01  9.96994977E-01
  5.35819571E-01  9.96868805E-01
  5.36841146E-01  9.96740923E-01
  5.37862619E-01  9.96611355E-01
  5.38883990E-01  9.96480121E-01
  5.39905259E-01  9.96347246E-01
  5.40926426E-01  9.96212746E-01
  5.41947490E-01  9.96076646E-01
  5.42968453E-01  9.95938960E-01
  5.43989313E-01  9.95799712E-01
  5.45010071E-01  9.95658914E-01
  5.46030728E-01  9.95516590E-01
  5.47051282E-01  9.95372749E-01
  5.48071734E-01  9.95227416E-01
  5.49092084E-01  9.95080597E-01
  5.50112332E-01  9.94932317E-01
  5.51132478E-01  9.94782581E-01
  5.52152523E-01  9.94631414E-01
  5.53172465E-01  9.94478818E-01
  5.54192305E-01  9.94324819E-01
  5.55212043E-01  9.94169417E-01
  5.56231679E-01  9.94012639E-01
  5.57251213E-01  9.93854483E-01
  5.58270645E-01  9.93694975E-01
  5.59289976E-01  9.93534112E-01
  5.60309204E-01  9.93371921E-01
  5.61328330E-01  9.93208397E-01
